submission_count,problem_solved,follower_count,max_rating,rating,rank_enc,contribution_abs,user_id_enc
271,224,45,369.266,317.374,3,0,376
70,52,10,326.835,262.328,1,0,1354
76,70,3,306.193,200.401,1,0,1267
28,25,27,510.608,467.03,0,13,1942
92,83,8,357.511,322.248,3,0,838
803,676,15,499.14,458.716,0,0,867
170,159,9,307.339,267.48900000000003,1,0,32
103,98,6,326.835,326.835,3,0,2219
426,354,27,502.007,487.959,0,7,3520
475,413,36,341.74300000000005,272.076,1,1,49
155,128,16,340.31,304.186,1,0,1767
1,0,0,304.186,304.186,1,0,908
56,44,1,325.688,325.688,3,0,3557
492,441,39,413.704,381.021,3,0,215
79,60,0,303.899,177.752,1,0,2853
232,204,16,325.115,315.367,3,0,622
80,61,16,310.493,309.633,1,2,2463
118,107,3,315.08,268.635,1,1,2968
127,108,7,393.062,393.062,3,0,5
309,265,127,514.335,493.406,0,27,36
546,478,29,306.193,259.461,1,4,2851
35,24,3,334.0019999999999,280.103,1,0,2045
58,48,1,403.67,391.055,3,0,598
29,17,4,307.339,209.002,1,0,2924
53,26,0,308.486,262.615,1,3,1832
321,280,22,407.397,394.782,3,25,1031
107,77,0,305.333,302.466,1,0,2786
161,140,9,314.22,305.046,1,0,2271
213,199,11,320.528,262.901,1,0,3197
158,135,48,502.007,502.007,0,31,3059
255,233,19,507.167,488.819,0,0,797
246,210,111,749.7130000000002,749.7130000000002,2,0,1328
21,9,1,331.995,244.553,1,0,3524
367,338,79,423.165,371.273,3,10,3356
226,211,5,305.906,259.461,1,0,2904
62,49,1,347.477,347.477,3,3,2875
131,102,24,356.9380000000001,356.9380000000001,3,0,182
20,19,8,380.734,380.161,3,0,707
113,101,0,314.22,261.181,1,0,3464
300,247,31,333.142,333.142,3,0,74
344,322,16,307.053,259.17400000000004,1,0,1576
240,236,2,453.268,453.268,3,0,1935
1,1,0,314.7940000000001,314.7940000000001,3,0,1694
40,28,2,326.548,215.883,1,0,1087
371,325,5,370.7,347.477,3,0,3382
34,22,6,315.08,261.181,1,0,1215
125,116,0,314.7940000000001,234.232,1,0,2821
27,17,0,317.947,256.594,1,0,2752
35,27,3,344.897,284.117,1,0,365
636,566,148,391.342,355.791,3,7,2985
95,69,0,372.133,304.186,1,0,2365
381,310,2,319.094,209.862,1,1,3063
10,8,0,320.241,295.585,1,0,2099
186,175,1,350.057,336.009,3,0,1837
82,60,7,370.7,364.106,3,0,3015
96,84,13,424.885,381.021,3,0,1763
276,253,130,614.3919999999998,553.899,0,5,702
148,117,24,392.202,320.814,3,0,3272
102,83,28,315.367,268.922,1,0,2296
18,12,1,307.626,212.443,1,0,952
236,187,34,516.628,481.365,0,0,3154
2243,2117,517,589.736,556.479,0,119,1058
1050,966,693,821.1010000000001,675.172,2,42,1226
1478,1268,158,448.681,381.307,3,2,1905
391,367,36,534.404,497.99300000000005,0,0,3329
795,737,108,418.005,402.523,3,50,1360
188,162,38,360.378,317.374,3,0,851
251,202,8,401.376,388.761,3,4,2743
1166,1029,175,412.271,375.86,3,48,1919
134,117,43,562.7869999999998,562.7869999999998,0,0,185
223,199,52,347.764,347.764,3,6,1897
50,41,6,311.64,260.608,1,0,3099
193,168,14,307.339,295.011,1,0,1107
450,410,80,451.548,419.4380000000001,3,0,1634
9,7,0,325.975,299.312,1,0,510
151,133,8,400.516,400.516,3,0,1862
106,89,12,317.087,303.326,1,0,2730
48,35,12,395.929,365.826,3,0,1679
74,70,1,328.842,253.44,1,0,1827
25,12,1,335.436,261.755,1,0,556
308,283,111,480.505,465.883,0,0,3421
58,44,5,312.213,256.594,1,0,225
38,34,16,318.807,256.594,1,0,3343
58,47,1,323.108,323.108,3,0,3010
878,854,190,358.085,352.6380000000001,3,5,3244
381,313,50,388.475,324.255,3,0,2704
111,94,2,315.94,287.271,1,0,3140
4,0,0,304.186,271.502,1,0,1203
192,169,74,548.165,516.055,0,6,2205
150,137,3,321.961,284.9770000000001,1,0,2785
664,535,28,371.846,371.846,3,8,1371
46,33,8,506.594,436.353,3,0,2113
443,397,12,304.759,243.11900000000003,1,0,1174
525,449,17,352.064,333.716,3,0,717
44,30,4,306.766,209.289,1,1,2673
86,72,6,312.213,275.803,1,0,2264
6,3,0,304.186,304.186,1,0,1269
246,185,1,305.333,166.571,1,0,3181
734,662,57,476.491,476.491,0,1,2681
74,65,6,471.044,471.044,0,4,3170
192,158,24,367.546,334.576,3,0,275
100,84,3,335.436,322.248,3,0,1579
147,140,7,357.511,356.0780000000001,3,0,2450
211,187,25,413.991,413.991,3,1,411
50,45,0,352.6380000000001,352.6380000000001,3,0,3450
1237,1036,291,520.929,490.252,0,6,2085
556,489,36,498.853,399.369,3,2,2722
606,605,75,477.638,456.135,0,12,60
57,30,0,312.5,195.814,1,0,1400
592,509,39,382.167,372.133,3,0,131
56,53,0,397.362,369.266,3,0,35
565,533,109,445.241,379.874,3,1,3336
100,90,19,307.339,186.64,1,0,3141
15,8,0,307.913,260.894,1,0,709
364,349,19,319.6670000000001,243.406,1,0,2388
61,44,1,321.388,280.103,1,0,2468
113,83,4,378.44,378.44,3,6,2741
19,12,6,359.232,297.592,1,0,2714
4,2,0,321.961,321.961,3,0,3462
12,6,4,340.31,298.452,1,0,151
29,25,2,319.094,307.339,1,0,310
130,108,3,358.658,289.851,1,0,3475
406,371,30,485.092,485.092,0,2,866
67,54,9,309.06,261.755,1,3,2147
651,603,76,395.929,395.929,3,17,1314
47,44,0,401.663,401.663,3,2,2683
436,379,40,482.511,468.463,0,0,1020
54,41,1,327.122,254.874,1,0,1482
42,37,9,332.856,308.773,1,0,1127
83,69,1,313.36,138.475,1,0,2230
113,86,33,307.339,245.986,1,0,1997
2488,2341,227,566.8,551.319,0,117,1200
112,89,0,305.619,159.404,1,4,2382
12,6,0,327.695,303.326,1,0,877
780,761,43,331.709,242.259,1,0,3260
258,243,47,556.479,556.479,0,0,1407
79,66,19,380.447,365.252,3,0,2760
138,111,62,414.278,403.956,3,0,2207
51,34,0,335.722,267.775,1,16,2572
463,396,101,461.869,269.495,1,36,2221
425,343,101,539.851,539.851,0,0,3232
113,98,34,545.585,545.585,0,0,2189
43,38,2,317.947,284.69,1,0,1295
120,109,7,319.381,290.711,1,0,716
143,118,4,403.383,364.679,3,0,2307
346,304,62,308.486,237.959,1,0,1375
864,745,44,340.31,295.298,1,1,1820
3,2,0,316.8,284.117,1,0,24
114,76,13,317.087,291.284,1,0,1744
515,349,27,377.294,319.954,3,5,1129
514,434,112,482.798,428.899,3,6,1159
61,41,2,306.766,292.144,1,0,2342
7,5,0,304.186,249.14,1,0,3214
433,423,188,547.305,516.342,0,0,2648
2,0,0,304.186,304.186,1,0,2746
246,211,30,326.548,313.36,3,0,1
78,59,29,350.057,347.477,3,0,130
19,13,0,304.186,186.067,1,0,2719
255,219,25,363.819,363.819,3,0,1596
249,220,42,373.28,373.28,3,0,3174
482,451,32,317.087,299.025,1,0,2299
44,38,4,323.108,322.248,3,0,1213
219,201,44,484.232,457.282,0,0,1011
29,25,0,304.186,304.186,1,0,3527
928,890,45,449.255,449.255,3,0,1491
109,104,13,491.112,469.323,0,0,3164
28,24,2,317.374,248.567,1,0,1707
153,135,18,361.239,354.071,3,0,2328
19,14,0,304.186,304.186,1,0,1176
59,55,5,320.814,286.9840000000001,1,9,1991
235,211,9,347.477,309.346,1,0,789
106,79,1,395.929,365.826,3,0,512
489,485,11,523.222,523.222,0,34,2647
1229,1099,348,694.954,606.651,2,83,2421
206,156,4,351.204,284.9770000000001,1,1,3320
243,203,10,419.4380000000001,346.0440000000001,3,5,1910
56,48,2,305.619,295.011,1,0,3022
827,734,469,495.7,495.7,0,31,3373
184,165,44,484.805,483.945,0,0,630
106,98,4,323.108,279.243,1,0,1512
43,35,2,320.241,233.085,1,0,683
449,400,55,323.108,323.108,3,0,2840
526,463,38,422.305,392.775,3,0,1077
74,58,5,307.626,277.81,1,0,459
1193,1159,115,655.39,582.2819999999998,0,34,2732
170,158,67,489.392,474.197,0,16,1334
276,243,16,315.08,189.507,1,0,1934
180,162,7,422.018,385.608,3,0,3473
477,363,66,383.028,264.048,1,21,437
395,374,96,470.47,470.47,0,0,1895
1014,928,333,464.45,449.828,3,3,2330
475,445,58,617.8330000000002,617.8330000000002,2,1,3204
77,44,3,324.541,289.564,1,0,1165
326,278,15,317.947,284.9770000000001,1,0,3550
235,207,8,315.08,315.08,3,28,279
326,292,29,419.151,419.151,3,0,3447
36,26,1,313.073,272.649,1,0,1271
237,199,19,314.7940000000001,253.44,1,0,2447
187,141,23,368.119,321.6740000000001,3,6,1955
1017,899,253,550.745,550.745,0,18,2406
81,47,0,308.773,222.19,1,0,1718
86,74,26,372.133,316.2270000000001,3,6,1232
283,219,16,306.193,221.33,1,2,1422
84,73,8,336.009,303.326,1,0,2633
103,93,0,318.807,279.817,1,0,290
97,82,4,306.4790000000001,202.982,1,0,841
661,584,112,418.578,406.823,3,7,694
155,130,5,363.245,363.245,3,0,2248
179,103,1,353.211,204.989,1,3,2376
237,236,0,343.177,308.486,1,0,3367
37,18,1,304.186,228.784,1,0,3177
63,59,4,356.365,356.365,3,0,2976
286,270,15,341.17,341.17,3,0,1332
77,54,2,380.161,337.156,3,0,1983
64,42,0,311.353,266.055,1,9,1380
106,84,8,369.839,336.296,3,0,634
55,35,6,324.828,289.851,1,0,1925
207,188,18,509.461,460.436,0,0,1046
4,3,0,327.982,304.759,1,0,2969
176,153,23,309.06,262.615,1,0,236
259,222,19,379.014,379.014,3,0,514
10,9,0,322.821,310.78,1,0,1879
102,88,7,320.814,270.642,1,0,1922
121,101,31,315.367,218.463,1,0,1230
161,133,4,459.576,459.576,0,0,2997
318,283,39,312.213,272.936,1,0,2357
640,578,78,476.778,403.67,3,56,2169
101,84,12,306.766,151.376,1,0,1217
430,399,30,473.337,473.337,0,2,1318
109,102,30,554.472,554.472,0,1,999
353,335,11,451.835,417.718,3,0,3529
34,27,0,307.626,253.154,1,0,776
1270,1192,41,331.135,280.103,1,44,239
31,26,0,329.1280000000001,306.4790000000001,1,0,3453
296,265,34,436.927,386.181,3,6,210
109,93,3,337.7290000000001,313.933,3,0,500
177,158,88,448.394,448.394,3,0,3043
19,16,1,304.186,245.413,1,0,1137
617,530,7,504.587,473.624,0,0,1972
32,24,2,315.654,284.404,1,0,3194
216,198,32,454.128,454.128,3,0,3134
185,173,78,576.548,535.264,0,0,2191
232,220,6,341.456,296.445,1,1,286
271,233,40,436.927,399.083,3,23,1397
598,548,35,356.0780000000001,271.789,1,5,3394
2529,2482,1019,727.064,681.4789999999998,2,28,662
291,249,57,337.4430000000001,324.828,3,1,2592
743,696,85,436.067,436.067,3,1,3510
221,168,5,304.472,255.161,1,0,3289
104,75,12,329.9890000000001,319.094,3,0,3554
258,219,11,413.991,413.991,3,1,2046
327,293,8,466.74300000000005,465.596,0,0,3082
15,8,4,308.773,219.61,1,0,2168
685,658,77,533.257,487.672,0,0,969
1050,922,66,427.466,379.3,3,1,900
85,76,10,345.75699999999995,317.374,3,2,1490
2018,1920,34,577.122,577.122,0,18,3323
47,31,0,325.975,306.766,1,0,814
61,53,11,352.9240000000001,349.4840000000001,3,0,325
24,21,0,333.142,278.096,1,0,2907
162,150,25,420.585,337.4430000000001,3,0,2277
70,56,7,310.78,271.216,1,0,1419
286,254,16,329.415,318.521,3,0,329
123,105,16,411.411,410.837,3,0,1717
162,131,23,313.073,278.096,1,0,602
527,490,103,472.764,472.764,0,17,714
557,489,121,552.466,552.466,0,44,1014
781,676,47,446.388,400.516,3,16,1939
430,355,49,417.431,417.431,3,0,2492
8,5,10,336.296,299.885,1,0,1607
7,7,2,318.521,318.521,3,0,230
68,54,13,336.296,311.64,1,0,1794
281,221,27,406.25,351.204,3,11,2657
138,126,12,314.507,241.686,1,0,3341
280,256,32,516.342,492.259,0,3,3114
208,189,15,504.3,407.68300000000005,3,0,2871
638,598,37,354.644,312.5,3,11,2751
829,796,76,319.6670000000001,304.759,1,1,1012
42,40,15,318.521,307.913,1,0,1059
59,40,1,311.067,192.374,1,0,1367
299,238,39,393.349,381.881,3,0,3311
774,659,119,390.195,375.86,3,0,1765
65,59,0,346.0440000000001,293.578,1,0,1843
511,406,11,305.333,207.569,1,0,3014
60,41,3,315.08,238.245,1,0,3345
144,121,33,378.154,334.0019999999999,3,0,3469
1111,1004,223,473.337,457.282,0,32,2651
1679,1575,286,629.587,579.702,0,68,3471
43,32,3,321.961,270.642,1,0,1472
9,5,2,304.186,304.186,1,0,345
1833,1810,7,581.422,550.172,0,0,2282
2122,2038,358,763.475,697.248,2,35,3532
341,323,36,352.351,307.339,1,0,1017
201,144,4,319.381,265.768,1,0,625
963,849,190,475.057,435.78,3,88,3171
30,19,1,307.913,296.732,1,0,155
27,23,2,329.9890000000001,329.9890000000001,3,0,2446
413,382,222,382.741,382.454,3,4,2835
324,301,46,500.573,474.484,0,1,700
295,247,31,366.686,335.722,3,15,612
6,5,0,317.947,261.755,1,0,26
579,538,94,485.092,466.456,0,0,285
74,64,7,307.339,112.672,1,0,3297
48,38,5,316.514,316.514,3,0,2124
232,228,10,321.6740000000001,311.353,1,0,2183
199,177,10,342.03,342.03,3,0,23
573,532,407,748.28,748.28,2,35,2836
750,558,1,309.633,305.046,1,0,78
126,95,21,337.7290000000001,337.7290000000001,3,0,2044
23,12,0,315.08,271.502,1,0,1168
664,622,196,533.257,507.454,0,50,1605
326,311,2,315.367,294.438,1,3,2591
286,264,50,464.736,422.305,3,11,75
13,7,0,304.186,292.718,1,0,2666
244,157,21,305.619,197.534,1,0,2101
365,296,56,397.649,328.555,3,3,710
58,55,1,346.0440000000001,313.933,3,0,3258
35,28,8,311.353,290.138,1,0,3008
840,782,959,735.665,663.704,2,157,234
129,105,5,312.5,275.516,1,0,1803
665,660,39,549.885,549.885,0,0,2552
453,388,69,690.367,646.216,2,14,1959
224,210,8,317.661,291.858,1,20,970
459,398,56,313.933,235.952,1,0,3456
161,120,42,306.193,246.56,1,0,1873
41,30,0,331.135,218.463,1,0,610
58,51,0,330.275,262.901,1,0,1033
148,137,2,409.977,345.75699999999995,3,0,1970
163,115,40,392.775,288.704,1,6,1311
